"PHY1103","Điện và Quang
(tuần 1,2,3,5,6,8,10,12,13,14)","3","PHY1103 9","90","GS.TS.Nguyễn Năng Định","Sáng","6","1-3","103-G2","CL"
"PHY1103","Điện và Quang (tuần 4,7,9,11,15)","3","PHY1103 9","45","GS.TS.Nguyễn Năng Định","Sáng","6","1-2","103-G2","N1"
"PHY1103","Điện và Quang (tuần 4,7,9,11,15)","3","PHY1103 9","45","GS.TS.Nguyễn Năng Định","Chiều","4","6-7","304-GĐ2","N2"
"PES 1003","Lý luận GDTC & các môn TT cơ bản","1","","","","","","","",""
"PES 1003","Lý luận GDTC & các môn TT cơ bản","1","","","","","","","",""
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 2","70","TS.Nguyễn Văn Chung","Chiều","2","8-10","307-GĐ2"," "
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 1","70","TS.Bùi Hồng Sơn","Chiều","3","9-10","307-GĐ2","CL"
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 1","35","TS.Bùi Hồng Sơn","Chiều","5","6-7","310-GĐ2","N1"
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 1","35","TS.Bùi Hồng Sơn","Chiều","5","8-9","313-GĐ2","N2"
"EMA2004","Cơ học môi trường liên tục","4","EMA2004 1","70","GS.TSKH.Nguyễn Đình Đức","Chiều","3","6-8","307-GĐ2","CL"
"EMA2004","Cơ học môi trường liên tục","4","EMA2004 1","35","KS.Trần Quốc Quân","Chiều","6","6-7","310-GĐ2","N1"
"EMA2004","Cơ học môi trường liên tục","4","EMA2004 1","35","KS.Trần Quốc Quân","Chiều","6","8-9","310-GĐ2","N2"
"EMA2030","Cơ sở dữ liệu và GIS","2","EMA2030 1","70","PGS.TS.Nguyễn Thị Việt Liên","Chiều","2","6-7","307-GĐ2","CL"
"EMA2030","Cơ sở dữ liệu và GIS","2","EMA2030 1","35","ThS.Lê Như Ngà","Chiều","6","8-9","PM 202-G2","N1"
"EMA2030","Cơ sở dữ liệu và GIS","2","EMA2030 1","35","ThS.Lê Như Ngà","Chiều","6","6-7","PM 202-G2","N2"
"EMA3090","Kỹ thuật hiển thị máy tính","2","EMA3090 1","70","PGS.TS.Đinh Văn Mạnh","Chiều","4","6-7","307-GĐ2","CL"
"EMA3090","Kỹ thuật hiển thị máy tính","2","EMA3090 1","35","PGS.TS.Nguyễn Thị Việt Liên","Sáng","5","2-3","PM 201-G2","N1"
"EMA3090","Kỹ thuật hiển thị máy tính","2","EMA3090 1","35","PGS.TS.Nguyễn Thị Việt Liên","Sáng","5","4-5","PM 201-G2","N2"
"EMA2011","Phương pháp tính trong kỹ thuật","3","EMA2011 1","70","PGS.TS.Đặng Thế Ba","Chiều","4","8-9","307-GĐ2","CL"
"EMA2011","Phương pháp tính trong kỹ thuật","3","EMA2011 1","35","TS.Nguyễn Văn Thắng","Chiều","5","8-9","310-GĐ2","N1"
"EMA2011","Phương pháp tính trong kỹ thuật","3","EMA2011 1","35","TS.Nguyễn Văn Thắng","Chiều","5","6-7","313-GĐ2","N2"
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 1","80","TS.Nguyễn Văn Chung","Sáng","2","1-3","308-GĐ2"," "
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 2","70","PGS.TS.Đào Như Mai","Sáng","2","4-5","308-GĐ2","CL"
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 2","35","TS.Bùi Hồng Sơn","Sáng","5","1-2","313-GĐ2","N1"
"EMA2037","Cơ học kỹ thuật 2","3","EMA2037 2","35","TS.Bùi Hồng Sơn","Sáng","5","4-5","307-GĐ2","N2"
"EMA2026","Cơ sở kỹ thuật điện","2","EMA2026 1","70","PGS.TS.Chử Đức Trình","Sáng","3","2-3","207-E4"," "
"EMA2027","Nhập môn cơ điện tử","3","EMA2027 1","70","TS.Đỗ Trần Thắng","Sáng","3","4-5","207-E4",""
"EMA2027","Nhập môn cơ điện tử","3","EMA2027 1","80","TS.Đỗ Trần Thắng","Sáng","4","4-5","304-G2",""
" ","Khối kiến thức bổ trợ","3"," ",""," "," "," "," "," ",""
"INT2209","Mạng máy tính","3","INT2209 5","90","ThS.Hồ Đắc Phương","Sáng","6","1-2","3-G3","CL"
"INT2209","Mạng máy tính","3","INT2209 5","30","CN.Đặng Minh Công","Chiều","5","6-8","PM 201-G2","N1"
"INT2209","Mạng máy tính","3","INT2209 5","30","CN.Đặng Minh Công","Chiều","3","6-8","PM 202-G2","N2"
"INT2209","Mạng máy tính","3","INT2209 5","30","ThS.Hồ Đắc Phương","Sáng","6","3-5","PM 307-G2","N3"
"BSA2002","Nguyên lý marketing","3","BSA2002 1","80","ThS.Nguyễn Thị Phương Anh","Sáng","4","1-3","304-G2","CL"
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 3","70","ThS.Phạm Minh Thế","Sáng","5","1-3","307-GĐ2"," "
"EMA2050","Xác suất thống kê ứng dụng","3","EMA2050 1","54","ThS.Hoàng Thị Điệp","Sáng","2","3-5","312-GĐ2",""
"EPN2017","Khoa học vật liệu đại cương","2","EPN2017 1","54","GS.TS.Nguyễn Năng Định","Sáng","2","1-2","312-GĐ2",""
"EPN2015","Vật lý lượng tử","3","EPN2015 1","54","PGS.TS.Nguyễn Thị Bảo Ngọc","Sáng","6","3-5","307-GĐ2",""
"EPN2011","Vật l‎ý các hiện tượng từ và ứng dụng","3","EPN2011 1","54","PGS.TS.Phạm Đức Thắng","Sáng","3","3-5","307-GĐ2",""
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 5","120","ThS.Phạm Minh Thế","Sáng","3","1-3","3-G3"," "
"INT2206","Nguyên lý hệ điều hành","3","INT2206 1","80","TS.Nguyễn Thị Hậu","Sáng","2","3-5","308-G2"," "
"INT2208","Công nghệ phần mềm","3","INT2208 1","80","PGS.TS.Trương Anh Hoàng","Sáng","5","3-5","308-GĐ2"," "
"INT1050","Toán học rời rạc","4","INT1050 3","80","TS.Đặng Thanh Hải","Sáng","4","1-2","107-G2"," "
"INT1050","Toán học rời rạc","4","INT1050 3","80","TS.Đặng Thanh Hải","Sáng","3","4-5","3-G3"," "
"INT2209","Mạng máy tính","3","INT2209 2","80","ThS.Hồ Đắc Phương","Sáng","2","1-2","308-G2","CL"
"INT2209","Mạng máy tính","3","INT2209 2","26","ThS.Hồ Đắc Phương","Chiều","6","8-10","PM 404-E3","N1"
"INT2209","Mạng máy tính","3","INT2209 2","26","ThS.Đào Minh Thư","Sáng","6","3-5","PM 202-G2","N2"
"INT2209","Mạng máy tính","3","INT2209 2","24","ThS.Đào Minh Thư","Chiều","5","8-10","PM 404-E3","N3"
"BSA2002","Nguyên lý Marketing ","3","BSA2002 3","80","ThS.Bùi Thị Phương Hoa","Sáng","6","1-3","309-GĐ2"," "
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","80","TS.Nguyễn Hồng Thịnh","Sáng","4","3-5","107-G2","CL"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","26","TS.Nguyễn Hồng Thịnh","Chiều","3","9-10","PM 405-E3","N1"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","26","TS.Nguyễn Hồng Thịnh","Chiều","2","9-10","PM 313-G2","N2"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","28","TS.Nguyễn Hồng Thịnh","Chiều","6","6-7","PM 405-E3","N3"
"INT1050","Toán học rời rạc","4","INT1050 4","80","TS.Lê Phê Đô","Chiều","3","9-10","107-G2"," "
"INT1050","Toán học rời rạc","4","INT1050 4","80","TS.Lê Phê Đô","Chiều","5","6-7","107-G2"," "
"INT2206","Nguyên lý hệ điều hành","3","INT2206 2","80","TS.Phan Xuân Hiếu","Chiều","3","6-8","107-G2"," "
"INT2208","Công nghệ phần mềm","3","INT2208 2","80","PGS.TS.Trương Anh Hoàng","Sáng","2","3-5","107-G2"," "
"INT2209","Mạng máy tính","3","INT2209 3","80","TS.Nguyễn Hoài Sơn","Chiều","4","6-7","107-G2","CL"
"INT2209","Mạng máy tính","3","INT2209 3","26","TS.Nguyễn Hoài Sơn","Sáng","5","2-4","PM 404-E3","N1"
"INT2209","Mạng máy tính","3","INT2209 3","26","ThS.Đào Minh Thư ","Chiều","2","6-8","PM 201-G2","N2"
"INT2209","Mạng máy tính","3","INT2209 3","28","ThS.Đào Minh Thư ","Chiều","4","8-10","PM 404-E3","N3"
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 6","90","TS.Phạm Thị Lương Diệu","Chiều","5","8-10","107-G2","CL"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","80","TS.Nguyễn Hồng Thịnh","Sáng","4","3-5","107-G2","CL"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","26","TS.Nguyễn Hồng Thịnh","Chiều","3","9-10","PM 405-E3","N1"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","26","TS.Nguyễn Hồng Thịnh","Chiều","2","9-10","PM 313-G2","N2"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 2","28","TS.Nguyễn Hồng Thịnh","Chiều","6","6-7","PM 405-E3","N3"
"INE1050","Kinh tế vi mô","3","INE1050 2","80","ĐHKT","Chiều","6","8-10","107-G2"," "
"INT1050","Toán học rời rạc","4","INT1050 5","80","TS.Lê Phê Đô","Chiều","4","9-10","304-G2"," "
"INT1050","Toán học rời rạc","4","INT1050 5","80","TS.Lê Phê Đô","Chiều","6","9-10","309-GĐ2"," "
"INT2206","Nguyên lý hệ điều hành (*)","3","INT2206 4","80","PGS.TS.Nguyễn Hải Châu","Chiều","4","6-8","304-G2","CLC"
"INT2209","Mạng máy tính (*)","3","INT2209 4","80","TS.Trần Trúc Mai","Chiều","5","6-7","309-GĐ2","CLC"
"INT2209","Mạng máy tính (*)","3","INT2209 4","26","TS.Trần Trúc Mai","Sáng","6","2-4","PM 404-E3","N1"
"INT2209","Mạng máy tính (*)","3","INT2209 4","26","ThS.Đào Minh Thư","Sáng","2","2-4","PM 404-E3","N2"
"INT2209","Mạng máy tính (*)","3","INT2209 4","28","ThS.Đào Minh Thư","Sáng","4","2-4","PM 404-E3","N3"
"INT2208","Công nghệ phần mềm (*)","3","INT2208 3","80","PGS.TS.Phạm Ngọc Hùng","Chiều","5","8-10","304-G2","CLC"
"FLF2104","Tiếng Anh cơ sở 4 (***)","5","FLF2104 1","35","ĐHNN","Chiều","6","6-8","305-GĐ2","N1"
"FLF2104","Tiếng Anh cơ sở 4 (***)","5","FLF2104 1","35","ĐHNN","Chiều","3","8-10","310-GĐ2","N1"
"FLF2104","Tiếng Anh cơ sở 4 (***)","5","FLF2104 2","35","ĐHNN","Chiều","6","6-8","306-GĐ2","N2"
"FLF2104","Tiếng Anh cơ sở 4 (***)","5","FLF2104 2","35","ĐHNN","Chiều","3","6-8","304-GĐ2","N2"
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 7","80","TS.Phạm Thị Lương Diệu","Chiều","2","8-10","304-G2"," "
"BSA2002","Nguyên lý Marketing ","3","BSA2002 2","33","ĐHKT","Sáng","6","3-5","3-G3"," "
"Thời khóa biểu dành cho QH-2015-I/CQ-T (ngành Hệ thống thông tin)","","","","","","","","","",""
"INT2206","Nguyên lý Hệ điều hành ","3","INT2206 3","80","TS.Nguyễn Thị Hậu","Chiều","4","8-10","107-G2"," "
"INT2209","Mạng máy tính","3","INT2209 1","80","TS.Nguyễn Văn Nam","Sáng","2","1-2","107-G2","CL"
"INT2209","Mạng máy tính","3","INT2209 1","26","TS.Nguyễn Văn Nam","Chiều","2","8-10","PM 404-E3","N1"
"INT2209","Mạng máy tính","3","INT2209 1","26","CN.Đặng Minh Công","Chiều","2","8-10","PM 202-G2","N2"
"INT2209","Mạng máy tính","3","INT2209 1","28","ThS.Đào Minh Thư","Sáng","3","2-4","PM 405-E3","N3"
"INT2208","Công nghệ phần mềm","3","INT2208 2","80","TS.Vũ Diệu Hương","Sáng","2","3-5","303-G2"," "
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 8","120","TS.Phạm Thị Lương Diệu","Sáng","4","3-5","3-G3"," "
"MAT1101","Xác suất thống kê","3","MAT1101 1","80","PGS.TS.Lê Sỹ Vinh","Sáng","5","1-3","107-G2"," "
"BSA2002","Nguyên lý Marketing ","3","BSA2002 2","120","ĐHKT","Sáng","6","3-5","3-G3","CL"
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 8","120","TS.Phạm Thị Lương Diệu","Sáng","4","3-5","3-G3"," "
"INT2206","Nguyên lý hệ điều hành","3","INT2206 3","28","TS.Nguyễn Thị Hậu","Chiều","4","8-10","107-G2"," "
"INT2209","Mạng máy tính","3","INT2209 1","80","TS.Nguyễn Văn Nam","Sáng","2","1-2","107-G2","CL"
"INT2209","Mạng máy tính","3","INT2209 1","26","TS.Nguyễn Văn Nam","Chiều","2","8-10","PM 404-E3","N1"
"INT2209","Mạng máy tính","3","INT2209 1","26","CN.Đặng Minh Công","Chiều","2","8-10","PM 202-G2","N2"
"INT2209","Mạng máy tính","3","INT2209 1","28","ThS.Đào Minh Thư","Sáng","3","2-4","PM 405-E3","N3"
"ELT2040","Điện tử tương tự","3","ELT2040","28","ThS.Nguyễn Thị Thanh Vân","Sáng","5","3-5","304-GĐ2"," "
" ","Môn bổ trợ 3 tín chỉ","5"," "," "," "," "," "," "," "," "
"INE1050","Kinh tế vi mô","3","INE1050 3","80","ĐHKT","Sáng","6","1-3","308-GĐ2"," "
"MNS1052","Khoa học quản lý đại cương","2","MNS1052 2","80","TS.Nguyễn Thị Kim Chi","Chiều","5","9-10","3-G3"," "
"Thời khóa biểu dành cho QH-2015-I/CQ-CA (ngành Khoa học máy tính chương trình chuẩn quốc tế ) ","","","","","","","","","",""
"POL1001","Tư tưởng Hồ Chí Minh","2","POL1001 1","70","ThS.Đặng Anh Dũng","Sáng","3","1-2","307-GĐ2"," "
"INT2206","Nguyên lý hệ điều hành","3","INT2206 5","50","PGS.TS.Nguyễn Trí Thành","Chiều","3","6-8","312-GĐ2","NVCL"
"INT2209","Mạng máy tính","3","INT2209 6","50","TS.Hoàng Xuân Tùng","Chiều","5","9-10","305-GĐ2","NVCL"
"INT2209","Mạng máy tính","3","INT2209 6","25","CN.Nguyễn Xuân Nam","Chiều","4","6-8","PM 202-G2","N1"
"INT2209","Mạng máy tính","3","INT2209 6","25","CN.Nguyễn Xuân Nam","Chiều","4","9-11","PM 202-G2","N2"
"INT2208","Công nghệ phần mềm","3","INT2208 4","50","TS.Đặng Văn Hưng","Sáng","4","1-3","207-E4","NVCL"
"MAT1101","Xác suất thống kê ","3","MAT1101","60","TS.Đặng Thanh Hải","Chiều","6","6-8","312-GĐ2","NVCL"
"INT3401","Trí tuệ nhân tạo","3","INT3401 1","80","PGS.TS.Phạm Bảo Sơn","Sáng","6","3-5","107-G2","T.Anh"
"INE1050","Kinh tế vi mô","3","INE1050 4","60","ĐHKT","Chiều","5","6-8","3-G3",""
"ELT2030","Kỹ thuật điện","3"," ELT2030 1","17","PGS.TS.Chử Đức Trình","Sáng","4","1-3","306-GĐ2","T.Anh"
"ELT2036","Kỹ thuật điện từ","3","ELT2036 2","17","TS.Trần Thị Thúy Quỳnh","Sáng","5","3-5","306-GĐ2","T.Anh"
"ELT2032","Linh kiện điện tử","3"," ELT2032 1","17","TS.Nguyễn Thăng Long","Sáng","6","3-5","306-GĐ2","T.Anh"
"POL1001","Tư tưởng Hồ Chí Minh","2","POL1001 1","70","ThS.Đặng Anh Dũng","Sáng","3","1-2","307-GĐ2"," "
"ELT2035","Tín hiệu và hệ thống","3"," ELT2035 1","17","TS.Lê Vũ Hà","Sáng","3","3-5","306-GĐ2","T.Anh"
"MNS1052","Khoa học quản lý đại cương","2","MNS1052 1","120","TS.Nguyễn Văn Chiều","Sáng","2","1-2","3-G3"," "
"INE1050","Kinh tế vi mô","3","INE1050 1","120","ĐHKT","Sáng","2","3-5","3-G3"," "
"HIS1002","Đường lối cách mạng của Đảng Cộng sản Việt Nam","3","HIS1002 4","70","Ths.Phạm Minh Thế","Chiều","2","6-8","308-G2"," "
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 2","70","TS.Nguyễn Thị Nhật Thanh","Chiều","2","9-10","308-G2","CL"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 2","35","TS.Nguyễn Thị Nhật Thanh","Sáng","3","2-3","PM 207-G2","N1"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 2","35","TS.Nguyễn Thị Nhật Thanh","Sáng","3","4-5","PM 207-G2","N2"
"ELT2031","Mô hình hóa và mô phỏng","2","ELT2031 1","70","TS.Hoàng Văn Xiêm","Chiều","3","6-7","308-G2","CL"
"ELT2031","Mô hình hóa và mô phỏng","2","ELT2031 1","35","TS.Hoàng Văn Xiêm","Chiều","4","6-7","PM 207-G2","N1"
"ELT2031","Mô hình hóa và mô phỏng","2","ELT2031 1","35","TS.Hoàng Văn Xiêm","Chiều","4","8-9","PM 208-G2","N2"
"ELF2040","Điện tử tương tự","3","ELF2040 1","62","ThS.Nguyễn Vinh Quang","Chiều","3","8-10","308-G2"," "
"ELF2041","Điện tử số","3","ELF2041 1","62","ThS.Phạm Đình Tuân","Chiều","5","8-10","308-G2"," "
"ELT2036","Kỹ thuật điện từ","3","ELT2036 1","62","TS.Trần Cao Quyền","Chiều","6","9-11","308-G2"," "
"ELT3144","Xử lý tín hiệu số","4","ELT3144 1","70","PGS.TS.Trần Đức Tân","Chiều","6","6-8","308-G2","CL"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 1","35","PGS.TS.Trần Đức Tân","Chiều","4","6-7","PM 208-G2","N2"
"ELT3144","Xử lý tín hiệu số","4","ELT3144 1","35","PGS.TS.Trần Đức Tân","Chiều","4","8-9","PM 207-G2","N1"
"EMA2032","Hình hoạ kỹ thuật và CAD","2","EMA2032 1","70","ThS.Nguyễn Cao Sơn","Sáng","5","2-3","207-E4","CL"
"EMA2032","Hình hoạ kỹ thuật và CAD","2","EMA2032 1","35","ThS.Nguyễn Cao Sơn","Chiều","5","6-7","PM 202-G2","N1"
"EMA2032","Hình hoạ kỹ thuật và CAD","2","EMA2032 1","35","ThS.Nguyễn Cao Sơn","Chiều","5","8-9","PM 202-G2","N2"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 1","70","ThS.Vũ Thị Thùy Anh","Sáng","2","1-3","307-GĐ2","CL"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 1","35","ThS.Vũ Thị Thùy Anh","Sáng","3","3-5","313-GĐ2","N1"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 1","35","ThS.Vũ Thị Thùy Anh","Chiều","3","6-8","207-E4","N2"
"EMA2005","Kỹ thuật điện và điện tử","3","EMA2005 1","70","TS.Bùi Thanh Tùng","Sáng","2","4-5","307-GĐ2","CL"
"EMA2005","Kỹ thuật điện và điện tử","3","EMA2005 1","35","TS.Bùi Thanh Tùng","Chiều","5","6-7","PM 313-G2","N2"
"EMA2005","Kỹ thuật điện và điện tử","3","EMA2005 1","35","TS.Bùi Thanh Tùng","Chiều","5","8-9","PM 313-G2","N1"
"EMA2015","Phương pháp thực nghiệm trong cơ học","3","EMA2015 1","70","GS.TSKH.Nguyễn Tiến Khiêm","Sáng","4","4-5","416-Viện Cơ","CL"
"EMA2015","Phương pháp thực nghiệm trong cơ học","3","EMA2015 1","35","ThS. Đỗ Nam","Chiều","4","6-7","416-Viện Cơ","N2"
"EMA2015","Phương pháp thực nghiệm trong cơ học","3","EMA2015 1","35","ThS. Đỗ Nam","Chiều","4","8-9","416-Viện Cơ","N1"
"EMA2017","Nhiệt động lực học kỹ thuật","2","EMA2017 1","70","PGS.TS.Nguyễn Thế Hiện","Sáng","5","4-5","207-E4","CL"
" ","Khối kiến thức bổ trợ","3"," ","","","","","","",""
"INT2208","Công nghệ phần mềm","3","INT2208 5","80","TS.Vũ Diệu Hương","Chiều","6","6-8","309-GĐ2"," "
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","26","TS.Lê Nguyên Khôi","Sáng","6","1-2","307-GĐ2","CL"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","26","TS.Lê Nguyên Khôi","Sáng","6","4-5","PM 207-G2","N1"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","26","TS.Lê Nguyên Khôi","Chiều","6","9-10","PM 313-G2","N2"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","28","CN.Nguyễn Tuấn Phong","Chiều","6","9-10","PM 207-G2","N3"
"EMA2024","Kỹ thuật đo lường và cảm biến","3","EMA2024 1","100","TS.Nguyễn Ngọc Linh","Chiều","4","9-10","3-G3","CL"
"EMA2024","Kỹ thuật đo lường và cảm biến","3","EMA2024 1","33","TS.Nguyễn Ngọc Linh","Sáng","3","1-2","313-GĐ2","N1"
"EMA2024","Kỹ thuật đo lường và cảm biến","3","EMA2024 1","33","TS.Nguyễn Ngọc Linh","Sáng","4","1-2","310-GĐ2","N2"
"EMA2024","Kỹ thuật đo lường và cảm biến","3","EMA2024 1","31","TS.Nguyễn Ngọc Linh","Sáng","3","4-5","310-GĐ2","N3"
"EMA2027","Nhập môn cơ điện tử","3","EMA2027 2","100","TS.Đỗ Trần Thắng","Chiều","2","9-10","3-G3","CL"
"EMA2027","Nhập môn cơ điện tử","3","EMA2027 2","100","TS.Đỗ Trần Thắng","Chiều","3","8-9","3-G3","N1"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 2","100","ThS.Vũ Thị Thùy Anh","Chiều","2","6-8","3-G3","CL"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 2","100","ThS.Vũ Thị Thùy Anh","Chiều","5","8-10","307-GĐ2","N1"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 2","33","ThS.Vũ Thị Thùy Anh","Sáng","5","3-5","310-GĐ2","N2"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 2","33","ThS.Vũ Thị Thùy Anh","Sáng","4","3-5","304-GĐ2","N3"
"EMA2033","Cơ sở thiết kế máy","4","EMA2033 2","31","TS.Trần Anh Quân","Chiều","4","6-8","3-G3"," "
"EMA2022","Cơ sở công nghệ chế tạo máy","3","EMA2022 1","100","TS.Trần Anh Quân","Chiều","3","6-7","3-G3"," "
"EMA2022","Cơ sở công nghệ chế tạo máy","3","EMA2022 1","89","TS. Trần Anh Quân","Chiều","5","6-7","3-G3","CL"
"INT2208","Công nghệ phần mềm","3","INT2208 6","89","TS.Vũ Diệu Hương","Sáng","5","1-3","3-G3","CL"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","80","TS.Lê Nguyên Khôi","Sáng","6","1-2","307-GĐ2","CL"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","26","TS.Lê Nguyên Khôi","Sáng","6","4-5","PM 207-G2","N1"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","26","TS.Lê Nguyên Khôi","Chiều","6","9-10","PM 313-G2","N2"
"INT2203","Cấu trúc dữ liệu và giải thuật","3","INT2203 1","24","CN.Nguyễn Tuấn Phong","Chiều","6","9-10","PM 207-G2","N3"
"EPN2007","Thông tin quang","2","EPN2007 1","34","PGS.TS.Vũ Doãn Miên","Chiều","4","6-7","310-GĐ2",""
"EPN2009","Tin học vật lý","2","EPN2009 1","34","TS.Bùi Đình Tú","Chiều","2","9-10","310-GĐ2",""
"EPN2005","Quang điện tử","2","EPN2005 1","34","TS.Trần Quốc Tiến","Chiều","4","8-9","310-GĐ2",""
"EPN2001","Các phương pháp phân tích vật  liệu","3","EPN2001 1","34","PGS.TS.Nguyễn Phương Hoài Nam","Chiều","2","6-8","310-GĐ2",""
"EPN2006","Thực hành công nghệ","3","EPN2006 3","34","TS.Lê Thị Hiên TS.Hà Thị Quyến ","Chiều","3","6-10","304-G8",""
"EPN2006","Thực hành công nghệ","3","EPN2006 2","34","ThS.Nguyễn Thị Minh Hồng ThS.Lê Việt Cường","Chiều","3","6-10","2.3-E4",""
"EPN2006","Thực hành công nghệ","3","EPN2006 1","34","TS.Phạm Thị Thu Trang TS.Bùi Đình Tú","Chiều","6","6-10","1.3-E4",""
"EPN2024","Cơ sở vật lý của một số thiết bị  y tế","3","EPN2024 1","34","PGS.TS.Phạm Đức Thắng","Chiều","5","6-8","207-E4",""
"EPN2051","Seminar và thảo luận nhóm về công nghệ nano và ứng dụng","2","EPN2051 1","34","PGS.TS.Nguyễn Phương Hoài Nam TS.Phạm Thị Thu Trang","Chiều","5","9-10","207-E4",""
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 1","80","ThS.Lê Hồng Hải","Chiều","2","6-7","107-G2","CL"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 1","26","CN.Phạm Hải Đăng","Sáng","2","2-3","PM 207-G2","N1"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 1","26","CN.Phạm Hải Đăng","Sáng","2","4-5","PM 207-G2","N2"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 1","28","CN.Phạm Hải Đăng","Sáng","3","2-3","PM 202-G2","N3"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 2","80","ThS.Lê Hồng Hải","Sáng","6","1-2","308-G2","CL"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 2","26","CN.Vương Thị Hải Yến","Sáng","4","4-5","PM 405-E3","N1"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 2","26","CN.Vương Thị Hải Yến","Sáng","4","2-3","PM 405-E3","N2"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 2","28","CN.Phạm Hải Đăng","Chiều","3","9-10","PM 313-G2","N3"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 3","70","ThS.Dư Phương Hạnh","Sáng","5","4-5","107-G2","CL"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 3","35","CN.Trần Văn Hiến","Chiều","6","6-7","PM 208-G2","N1"
"INT3202","Hệ quản trị cơ sở dữ liệu","3","INT3202 3","35","CN.Trần Văn Hiến","Chiều","4","9-10","PM 313-G2","N2"
"INT3110","Phân tích và thiết kế hướng đối tượng","3","INT3110 1","80","PGS.TS.Trương Ninh Thuận","Chiều","6","6-8","304-G2"," "
"INT3110","Phân tích và thiết kế hướng đối tượng","3","INT3110 2","80","TS.Tô Văn Khánh","Sáng","6","3-5","308-G2"," "
"INT3110","Phân tích và thiết kế hướng đối tượng","3","INT3110 3","80","TS.Tô Văn Khánh","Chiều","3","6-8","309-GĐ2"," "
"INT3207","Kho dữ liệu","3","INT3207 1","75","TS.Bùi Quang Hưng","Chiều","6","6-8","207-E4"," "
"INT3403","Đồ họa máy tính","3","INT3403 1","70","TS.Ma Thị Châu","Chiều","5","6-7","308-G2","CL"
"INT3403","Đồ họa máy tính","3","INT3403 1","35","TS.Ngô Thị Duyên","Chiều","4","6-7","PM 201-G2","N2"
"INT3403","Đồ họa máy tính","3","INT3403 1","35","TS.Ma Thị Châu","Sáng","2","2-3","PM 405-E3","N1"
"INT3106","Phương pháp hình thức","3","INT3106 1","70","TS.Đặng Văn Hưng","Chiều","6","9-10","304-G2","CL"
"INT3106","Phương pháp hình thức","3","INT3106 1","35","TS.Đặng Văn Hưng","Chiều","5","6-7","PM 208-G2","N2"
"INT3106","Phương pháp hình thức","3","INT3106 1","35","TS.Đặng Văn Hưng","Chiều","5","8-9","PM 208-G2","N1"
